fecha;mag007;mag008;mag010;mag012;mag020;mag030;mag035;mag042;mag043;mag044
2020-06-23;2.0;22.0;32.0;25.0;0.9;0.2;0.2;1.17;0.94;0.22
2020-06-24;3.0;22.0;45.0;26.0;0.7;0.1;0.1;1.15;0.94;0.21
2020-06-25;3.0;23.0;58.0;27.0;0.8;0.1;0.1;1.18;0.96;0.21
2020-06-26;2.0;15.0;43.0;19.0;0.7;0.1;0.1;1.15;0.93;0.21
2020-06-27;2.0;17.0;27.0;19.0;1.1;0.2;0.2;1.2;0.97;0.24
2020-06-28;1.0;10.0;36.0;11.0;0.8;0.1;0.1;1.14;0.95;0.2
2020-06-29;3.0;21.0;39.0;26.0;1.0;0.1;0.2;1.18;0.95;0.23
2020-06-30;2.0;13.0;54.0;15.0;1.0;0.1;0.2;1.14;0.94;0.2
2020-07-01;5.0;27.0;35.0;34.0;0.9;0.2;0.2;1.16;1.0;0.16
2020-07-02;36.0;10.0;17.0;47.0;0.8;0.2;0.2;1.14;0.93;0.21
2020-07-03;1.0;8.0;21.0;11.0;0.5;0.1;0.1;1.15;0.93;0.21
2020-07-04;1.0;10.0;14.0;12.0;0.5;0.1;0.1;1.18;0.93;0.25
2020-07-05;1.0;13.0;21.0;14.0;0.5;0.1;0.1;1.18;0.93;0.25
2020-07-06;3.0;16.0;43.0;21.0;0.5;0.1;0.1;1.15;0.94;0.21
2020-07-07;2.0;15.0;27.0;18.0;0.6;0.1;0.1;1.15;0.91;0.25
2020-07-08;2.0;22.0;60.0;25.0;1.0;0.2;0.2;1.17;0.93;0.24
2020-07-09;2.0;16.0;49.0;18.0;0.5;0.1;0.1;1.15;0.94;0.22
2020-07-10;2.0;20.0;44.0;23.0;0.6;0.1;0.1;1.16;0.94;0.22
2020-07-11;1.0;9.0;62.0;11.0;0.4;0.1;0.1;1.16;0.95;0.21
2020-07-12;1.0;6.0;72.0;7.0;0.4;0.1;0.1;1.14;0.95;0.19
2020-07-13;2.0;13.0;18.0;16.0;0.4;0.1;0.1;1.14;0.93;0.21
2020-07-14;1.0;7.0;16.0;9.0;0.4;0.1;0.1;1.15;0.9;0.25
2020-07-15;1.0;8.0;15.0;10.0;0.4;0.1;0.1;1.14;0.9;0.24
2020-07-16;2.0;15.0;17.0;18.0;0.6;0.1;0.1;1.17;0.93;0.25
2020-07-17;2.0;8.0;11.0;10.0;0.4;0.1;0.1;1.14;0.89;0.25
2020-07-18;1.0;13.0;16.0;15.0;0.5;0.1;0.1;1.17;0.91;0.26
2020-07-19;2.0;19.0;24.0;22.0;0.7;0.2;0.1;1.2;0.94;0.26
2020-07-20;8.0;36.0;54.0;48.0;1.2;0.2;0.2;1.24;0.95;0.29
2020-07-21;5.0;24.0;58.0;32.0;1.3;0.2;0.2;1.21;0.96;0.24
2020-07-22;3.0;17.0;49.0;22.0;0.8;0.2;0.2;1.19;0.95;0.24
2020-07-23;6.0;31.0;47.0;41.0;1.2;0.2;0.2;1.26;0.97;0.29
2020-07-24;3.0;27.0;36.0;31.0;1.0;0.2;0.2;1.2;0.92;0.28
2020-07-25;1.0;9.0;38.0;11.0;0.5;0.1;0.1;1.16;0.9;0.27
2020-07-26;2.0;33.0;27.0;37.0;1.5;0.3;0.2;1.26;0.95;0.31
2020-07-27;3.0;36.0;45.0;40.0;1.2;0.2;0.2;1.25;0.97;0.27
2020-07-28;3.0;28.0;40.0;32.0;2.1;13.1;0.3;1.29;1.02;0.26
2020-07-29;3.0;29.0;38.0;33.0;1.2;5.7;0.4;1.21;0.97;0.25
2020-07-30;3.0;21.0;44.0;25.0;1.4;0.6;0.4;1.18;0.95;0.23
2020-07-31;3.0;31.0;33.0;35.0;1.8;0.4;0.4;1.22;0.95;0.27
2020-08-01;7.0;36.0;22.0;47.0;2.0;0.3;0.4;1.29;0.98;0.31
2020-08-02;1.0;13.0;19.0;15.0;0.8;0.2;0.2;1.18;0.95;0.23
2020-08-03;1.0;6.0;8.0;9.0;0.3;0.1;0.1;1.14;0.91;0.23
2020-08-04;1.0;10.0;9.0;12.0;0.6;0.1;0.1;1.15;0.93;0.23
2020-08-05;4.0;30.0;20.0;35.0;1.2;0.4;0.2;1.22;0.96;0.26
2020-08-06;4.0;34.0;36.0;39.0;1.8;0.7;0.3;1.24;0.98;0.25
2020-08-07;4.0;25.0;36.0;31.0;1.5;0.2;0.3;1.23;0.98;0.24
2020-08-08;2.0;29.0;34.0;32.0;1.8;0.3;0.3;1.24;0.98;0.26
2020-08-09;2.0;27.0;39.0;31.0;1.6;0.3;0.3;1.24;0.98;0.26
2020-08-10;4.0;33.0;41.0;39.0;2.1;0.3;0.4;1.23;0.97;0.26
2020-08-11;3.0;25.0;29.0;29.0;1.4;0.2;0.2;1.19;0.98;0.21
2020-08-12;4.0;20.0;16.0;27.0;0.9;0.2;0.2;1.18;0.94;0.24
2020-08-13;8.0;32.0;23.0;45.0;2.0;0.3;0.4;1.26;0.97;0.28
2020-08-14;3.0;34.0;18.0;39.0;1.8;0.3;0.3;1.25;0.97;0.28
2020-08-15;2.0;16.0;15.0;19.0;1.4;0.2;0.3;1.33;1.01;0.32
2020-08-16;1.0;13.0;12.0;15.0;0.9;0.2;0.2;1.21;0.94;0.27
2020-08-17;10.0;29.0;15.0;45.0;1.9;0.3;0.3;1.27;0.99;0.28
2020-08-18;7.0;25.0;17.0;35.0;2.4;0.2;0.4;1.27;1.01;0.26
2020-08-19;10.0;34.0;20.0;49.0;2.3;0.3;0.3;1.24;0.97;0.28
2020-08-20;12.0;39.0;21.0;58.0;3.3;0.4;0.5;1.29;0.96;0.33
2020-08-21;7.0;25.0;26.0;36.0;0.0;0.0;0.0;1.32;1.06;0.26
2020-08-22;2.0;18.0;14.0;21.0;0.0;0.0;0.0;1.18;0.94;0.24
2020-08-23;1.0;11.0;13.0;12.0;0.0;0.0;0.0;1.16;0.92;0.25
2020-08-24;3.0;25.0;22.0;30.0;1.2;0.2;0.2;1.19;0.95;0.25
2020-08-25;5.0;39.0;28.0;47.0;2.2;0.3;0.6;1.25;0.97;0.28
2020-08-26;7.0;48.0;30.0;59.0;2.7;0.4;0.5;1.28;0.97;0.31
2020-08-27;9.0;45.0;34.0;58.0;2.5;0.3;0.5;1.25;0.96;0.29
2020-08-28;7.0;24.0;23.0;35.0;2.4;0.2;0.4;1.19;0.91;0.27
2020-08-29;1.0;5.0;10.0;6.0;0.2;0.1;0.1;1.15;0.9;0.25
2020-08-30;1.0;7.0;6.0;8.0;0.1;0.1;0.1;1.15;0.89;0.26
2020-08-31;3.0;24.0;10.0;29.0;1.9;0.2;1.0;1.21;0.92;0.29
2020-09-01;8.0;53.0;24.0;66.0;2.8;0.4;0.7;1.33;0.97;0.35
2020-09-02;2.0;24.0;14.0;27.0;1.2;0.2;0.2;1.19;0.92;0.27
2020-09-03;7.0;42.0;21.0;53.0;1.9;0.3;0.3;1.28;0.97;0.31
2020-09-04;4.0;45.0;26.0;51.0;2.2;0.4;0.5;1.33;1.02;0.31
2020-09-05;12.0;53.0;25.0;71.0;2.7;0.5;0.5;1.43;1.09;0.34
2020-09-06;1.0;16.0;19.0;18.0;1.1;0.2;0.3;1.22;0.96;0.26
2020-09-07;2.0;8.0;12.0;11.0;0.3;0.1;0.1;1.17;0.91;0.26
2020-09-08;2.0;17.0;13.0;20.0;0.7;0.2;0.3;1.2;0.93;0.27
2020-09-09;5.0;43.0;23.0;52.0;2.2;0.4;0.5;1.29;0.97;0.31
2020-09-10;2.0;24.0;18.0;26.0;2.4;0.3;0.5;1.23;0.96;0.27
2020-09-11;3.0;34.0;23.0;38.0;2.2;0.3;0.4;1.23;0.95;0.28
2020-09-12;4.0;34.0;21.0;40.0;1.8;0.4;0.5;1.25;0.96;0.3
2020-09-13;2.0;32.0;22.0;34.0;1.7;0.3;0.4;1.26;0.98;0.28
2020-09-14;6.0;25.0;28.0;34.0;2.0;0.3;0.4;1.23;0.97;0.26
2020-09-15;5.0;28.0;33.0;35.0;1.7;0.3;0.3;1.23;0.99;0.24
2020-09-16;8.0;40.0;29.0;52.0;1.8;0.3;0.4;1.28;1.0;0.28
2020-09-17;3.0;24.0;35.0;28.0;1.8;0.3;0.4;1.21;0.98;0.23
2020-09-18;4.0;25.0;25.0;31.0;1.5;0.2;0.5;1.18;0.93;0.25
2020-09-19;2.0;10.0;4.0;13.0;1.0;0.2;0.3;1.21;0.95;0.26
2020-09-20;1.0;11.0;14.0;13.0;1.2;0.2;0.2;1.18;0.92;0.26
2020-09-21;11.0;33.0;15.0;50.0;2.6;0.4;0.6;1.35;1.01;0.35
2020-09-22;11.0;33.0;16.0;49.0;2.6;0.4;0.5;1.24;0.92;0.32
2020-09-23;5.0;23.0;12.0;31.0;2.0;0.3;0.4;1.35;1.03;0.32
2020-09-24;3.0;12.0;14.0;16.0;1.2;0.3;0.2;1.16;0.9;0.26
2020-09-25;2.0;7.0;11.0;9.0;1.1;0.2;0.2;1.17;0.86;0.32
2020-09-26;2.0;14.0;8.0;17.0;0.9;0.3;0.2;1.19;0.9;0.3
2020-09-27;1.0;6.0;5.0;8.0;0.5;0.2;0.2;1.15;0.9;0.25
2020-09-28;18.0;50.0;12.0;78.0;2.3;0.5;0.5;1.29;0.96;0.34
2020-09-29;16.0;58.0;19.0;84.0;3.3;0.5;0.6;1.32;0.98;0.34
2020-09-30;11.0;50.0;15.0;67.0;2.3;0.5;0.4;1.3;0.99;0.32
2020-10-01;15.0;40.0;23.0;63.0;2.8;0.4;0.6;1.37;1.04;0.33
2020-10-02;2.0;10.0;9.0;13.0;0.6;0.2;0.1;1.15;0.9;0.25
2020-10-03;1.0;6.0;8.0;9.0;0.4;0.2;0.1;1.16;0.89;0.27
2020-10-04;1.0;8.0;9.0;9.0;0.6;0.2;0.1;1.17;0.9;0.27
2020-10-05;3.0;20.0;10.0;25.0;0.9;0.3;0.2;1.19;0.92;0.28
2020-10-06;18.0;41.0;17.0;69.0;3.0;0.5;0.5;1.36;1.05;0.31
2020-10-07;32.0;46.0;22.0;95.0;5.6;0.6;1.0;1.37;1.03;0.34
2020-10-08;17.0;47.0;21.0;73.0;3.6;0.5;0.5;1.28;0.99;0.29
2020-10-09;16.0;53.0;24.0;78.0;3.6;0.5;0.6;1.31;1.01;0.3
2020-10-10;2.0;22.0;16.0;25.0;0.9;0.2;0.2;1.21;0.95;0.26
2020-10-11;1.0;5.0;7.0;6.0;0.2;0.1;0.1;1.16;0.9;0.27
2020-10-12;1.0;11.0;4.0;13.0;0.3;0.2;0.1;1.17;0.9;0.27
2020-10-13;25.0;38.0;19.0;76.0;2.5;0.5;0.6;1.34;1.01;0.33
2020-10-14;3.0;18.0;8.0;22.0;0.6;0.2;0.1;1.17;0.9;0.28
2020-10-15;8.0;27.0;10.0;39.0;0.9;0.3;0.2;1.21;0.92;0.29
2020-10-16;12.0;40.0;14.0;59.0;2.2;0.5;0.5;1.31;0.96;0.35
2020-10-17;9.0;45.0;19.0;60.0;4.9;0.7;0.5;1.34;0.98;0.36
2020-10-18;5.0;42.0;17.0;49.0;1.8;0.5;0.3;1.31;0.98;0.33
2020-10-19;10.0;46.0;28.0;61.0;2.1;0.5;0.4;1.28;0.97;0.32
2020-10-20;8.0;30.0;29.0;43.0;1.9;0.4;0.4;1.25;0.99;0.26
2020-10-21;3.0;23.0;9.0;27.0;1.1;0.3;0.2;1.24;0.99;0.25
2020-10-22;6.0;25.0;10.0;34.0;1.3;0.3;0.3;1.25;0.99;0.26
2020-10-23;7.0;36.0;9.0;47.0;2.2;0.6;0.3;1.22;0.94;0.28
2020-10-24;9.0;35.0;16.0;50.0;2.6;0.7;0.6;1.43;1.08;0.35
2020-10-25;1.0;14.0;8.0;16.0;0.8;0.4;0.2;1.23;0.96;0.27
2020-10-26;3.0;15.0;5.0;19.0;0.7;0.3;0.1;1.15;0.87;0.28
2020-10-27;15.0;32.0;11.0;54.0;2.0;0.5;0.4;1.24;0.94;0.31
2020-10-28;21.0;46.0;27.0;78.0;3.6;0.6;0.7;1.41;1.08;0.33
2020-10-29;22.0;39.0;17.0;73.0;2.6;0.5;0.5;1.26;0.98;0.28
2020-10-30;28.0;45.0;21.0;88.0;3.2;0.7;0.3;1.32;1.01;0.31
2020-10-31;19.0;43.0;22.0;72.0;2.8;0.6;0.1;1.36;1.03;0.33
2020-11-01;12.0;40.0;25.0;58.0;2.6;0.7;0.1;1.38;1.05;0.33
2020-11-02;22.0;41.0;28.0;75.0;3.0;0.8;0.1;1.44;1.1;0.34
2020-11-03;21.0;30.0;18.0;62.0;3.4;0.5;0.1;1.27;0.99;0.27
2020-11-04;3.0;16.0;5.0;21.0;0.8;0.2;0.1;1.17;0.91;0.26
2020-11-05;6.0;27.0;6.0;36.0;0.9;0.3;0.1;1.17;0.93;0.25
2020-11-06;5.0;25.0;66.0;34.0;1.3;0.3;0.1;1.2;0.95;0.25
2020-11-07;4.0;26.0;13.0;32.0;1.2;0.3;0.1;1.24;0.97;0.27
2020-11-08;8.0;36.0;15.0;49.0;1.9;0.5;0.1;1.36;1.03;0.33
2020-11-09;20.0;46.0;18.0;76.0;2.6;0.6;0.1;1.43;1.09;0.34
2020-11-10;40.0;45.0;20.0;106.0;3.6;0.8;0.1;1.36;1.01;0.35
2020-11-11;38.0;48.0;26.0;105.0;3.2;0.7;0.1;1.46;1.1;0.36
2020-11-12;29.0;45.0;26.0;90.0;4.1;0.7;0.1;1.32;1.0;0.33
2020-11-13;24.0;48.0;23.0;85.0;2.9;0.5;0.1;1.31;1.0;0.32
2020-11-14;19.0;43.0;29.0;72.0;2.4;0.6;0.1;1.33;1.02;0.31
2020-11-15;8.0;28.0;19.0;40.0;2.2;0.6;0.1;1.32;1.05;0.28
2020-11-16;34.0;43.0;21.0;96.0;3.9;0.6;1.8;1.41;1.08;0.33
2020-11-17;40.0;46.0;26.0;108.0;3.3;0.6;0.1;1.69;1.27;0.42
2020-11-18;36.0;41.0;28.0;96.0;3.0;0.6;0.1;1.44;1.09;0.35
2020-11-19;54.0;33.0;27.0;116.0;3.6;0.6;0.1;1.44;1.07;0.37
2020-11-20;13.0;36.0;8.0;56.0;1.4;0.3;0.1;1.24;0.93;0.31
2020-11-21;15.0;46.0;16.0;69.0;1.8;0.5;0.1;1.41;1.03;0.38
2020-11-22;20.0;45.0;18.0;75.0;1.5;0.6;0.1;1.41;1.04;0.37
2020-11-23;47.0;56.0;27.0;128.0;2.8;0.7;0.2;1.44;1.06;0.39
2020-11-24;58.0;61.0;35.0;150.0;3.8;0.8;0.1;1.5;1.09;0.41
2020-11-25;26.0;49.0;36.0;88.0;3.2;0.7;0.1;1.37;1.02;0.36
2020-11-26;11.0;42.0;20.0;60.0;1.4;0.4;0.1;1.21;0.93;0.28
2020-11-27;8.0;46.0;11.0;57.0;1.3;0.4;0.2;1.22;0.93;0.29
2020-11-28;19.0;39.0;18.0;69.0;1.8;0.6;0.5;1.4;1.05;0.35
2020-11-29;10.0;32.0;17.0;47.0;1.8;0.6;0.4;1.28;0.97;0.31
2020-11-30;44.0;45.0;19.0;112.0;2.6;0.7;0.6;1.33;0.98;0.36
2020-12-01;25.0;42.0;16.0;81.0;2.5;0.6;0.5;1.27;0.94;0.33
2020-12-02;3.0;25.0;9.0;30.0;0.9;0.3;0.4;1.2;0.89;0.31
2020-12-03;29.0;51.0;16.0;94.0;2.4;0.6;0.6;1.31;0.93;0.38
2020-12-04;5.0;21.0;7.0;28.0;1.1;0.4;0.2;1.17;0.87;0.3
2020-12-05;3.0;13.0;7.0;18.0;0.7;0.3;0.2;1.19;0.88;0.31
2020-12-06;2.0;15.0;8.0;18.0;0.6;0.3;0.2;1.21;0.9;0.31
2020-12-07;2.0;12.0;5.0;15.0;0.5;0.3;0.1;1.16;0.9;0.27
2020-12-08;1.0;9.0;3.0;12.0;0.4;0.3;0.1;1.17;0.88;0.3
2020-12-09;7.0;30.0;11.0;40.0;1.6;0.5;0.3;1.25;0.91;0.34
2020-12-10;6.0;26.0;7.0;35.0;1.5;0.4;0.3;1.19;0.92;0.27
2020-12-11;4.0;18.0;6.0;24.0;1.3;0.3;0.2;1.16;0.92;0.24
2020-12-12;4.0;15.0;14.0;21.0;0.5;0.3;0.1;1.16;0.88;0.28
2020-12-13;21.0;44.0;24.0;77.0;0.1;0.1;0.1;0.01;0.0;0.01
2020-12-14;18.0;42.0;28.0;70.0;0.2;0.1;0.1;0.08;0.08;0.01
2020-12-15;11.0;35.0;11.0;52.0;1.5;0.1;0.1;1.22;0.93;0.29
2020-12-16;24.0;51.0;18.0;88.0;1.1;0.1;0.1;1.35;1.02;0.34
2020-12-17;47.0;52.0;25.0;124.0;1.0;0.1;0.1;1.34;1.0;0.34
2020-12-18;42.0;53.0;30.0;116.0;1.0;0.1;0.3;1.44;1.06;0.38
2020-12-19;4.0;33.0;20.0;40.0;1.8;0.6;0.4;1.34;1.03;0.32
2020-12-20;16.0;37.0;20.0;62.0;1.8;0.6;0.4;1.49;1.13;0.36
2020-12-21;26.0;46.0;32.0;86.0;3.1;0.8;0.7;1.6;1.2;0.39
2020-12-22;25.0;37.0;18.0;75.0;2.6;0.6;0.5;1.33;1.01;0.32
2020-12-23;34.0;41.0;19.0;93.0;3.0;0.7;0.2;1.48;1.12;0.37
2020-12-24;10.0;24.0;20.0;39.0;1.7;0.6;0.1;1.3;1.0;0.31
2020-12-25;1.0;14.0;5.0;16.0;0.5;0.3;0.1;1.22;0.9;0.32
2020-12-26;7.0;36.0;7.0;46.0;0.6;0.4;0.1;1.26;0.92;0.34
2020-12-27;15.0;32.0;15.0;55.0;1.3;0.6;0.1;1.43;1.03;0.4
2020-12-28;2.0;12.0;7.0;16.0;0.2;0.2;0.1;1.18;0.88;0.3
2020-12-29;8.0;27.0;8.0;39.0;0.4;0.2;0.1;1.21;0.89;0.32
2020-12-30;11.0;33.0;8.0;50.0;0.9;0.3;0.1;1.23;0.9;0.33
2020-12-31;34.0;43.0;17.0;95.0;1.9;0.6;0.2;1.46;1.04;0.42
2021-01-01;4.0;23.0;10.0;29.0;0.7;0.4;0.1;1.25;0.91;0.33
2021-01-02;8.0;34.0;7.0;46.0;0.7;0.4;0.2;1.27;0.91;0.36
2021-01-03;9.0;38.0;12.0;51.0;0.1;0.5;0.2;1.54;1.1;0.44
2021-01-04;7.0;33.0;10.0;43.0;0.1;0.1;0.1;1.24;0.91;0.33
2021-01-05;50.0;62.0;23.0;139.0;1.5;0.4;0.4;0.0;0.0;0.0
2021-01-06;9.0;41.0;16.0;55.0;1.1;0.7;0.3;0.0;0.0;0.0
2021-01-07;9.0;39.0;11.0;53.0;1.0;0.7;0.3;0.0;0.0;0.0
2021-01-08;5.0;30.0;8.0;38.0;0.9;0.6;0.2;0.0;0.0;0.0
2021-01-09;1.0;10.0;0.0;11.0;0.4;0.5;0.2;0.0;0.0;0.0
2021-01-10;1.0;15.0;0.0;17.0;0.4;0.5;0.1;0.0;0.0;0.0
2021-01-11;22.0;53.0;0.0;87.0;1.1;0.7;0.3;0.0;0.0;0.0
2021-01-12;45.0;74.0;0.0;143.0;2.3;1.2;0.7;0.0;0.0;0.0
2021-01-13;56.0;84.0;0.0;169.0;2.8;1.4;0.7;0.0;0.0;0.0
2021-01-14;104.0;99.0;0.0;258.0;4.1;1.6;1.4;0.0;0.0;0.0
2021-01-15;149.0;119.0;0.0;348.0;8.6;2.1;3.4;0.0;0.0;0.0
2021-01-16;115.0;111.0;0.0;287.0;7.4;1.9;2.4;0.0;0.0;0.0
2021-01-17;92.0;100.0;0.0;241.0;5.1;2.1;1.9;0.0;0.0;0.0
2021-01-18;98.0;95.0;0.0;246.0;4.0;1.5;1.1;0.0;0.0;0.0
2021-01-19;76.0;77.0;0.0;193.0;3.1;1.0;0.8;0.0;0.0;0.0
2021-01-20;65.0;77.0;32.0;176.0;4.0;1.2;0.9;0.0;0.0;0.0
2021-01-21;7.0;31.0;9.0;41.0;1.5;0.5;0.3;0.0;0.0;0.0
2021-01-22;3.0;19.0;5.0;24.0;0.9;0.4;0.2;0.0;0.0;0.0
2021-01-23;2.0;15.0;8.0;18.0;0.8;0.4;0.2;0.0;0.0;0.0
2021-01-24;1.0;11.0;9.0;13.0;0.5;0.3;0.1;0.0;0.0;0.0
2021-01-25;6.0;24.0;10.0;34.0;1.1;0.4;0.3;0.0;0.0;0.0
2021-01-26;26.0;39.0;18.0;79.0;3.0;0.6;0.7;0.0;0.0;0.0
2021-01-27;40.0;42.0;20.0;102.0;1.7;0.5;0.4;0.0;0.0;0.0
2021-01-28;25.0;39.0;25.0;77.0;3.5;0.6;0.7;0.0;0.0;0.0
2021-01-29;24.0;37.0;22.0;74.0;2.5;0.6;0.6;0.0;0.0;0.0
2021-01-30;1.0;7.0;8.0;10.0;0.5;0.2;0.1;0.0;0.0;0.0
2021-01-31;2.0;11.0;11.0;13.0;0.5;0.3;0.1;0.0;0.0;0.0
2021-02-01;4.0;21.0;17.0;27.0;1.0;0.3;0.2;;;
2021-02-02;6.0;25.0;12.0;34.0;1.5;0.4;0.3;;;
2021-02-03;15.0;39.0;18.0;63.0;1.7;0.4;0.4;;;
2021-02-04;17.0;38.0;24.0;64.0;1.9;0.4;0.4;;;
2021-02-05;10.0;32.0;50.0;47.0;1.6;0.4;0.4;;;
2021-02-06;3.0;26.0;23.0;30.0;1.0;0.3;0.2;;;
2021-02-07;2.0;12.0;9.0;14.0;0.5;0.3;0.1;;;
2021-02-08;6.0;21.0;11.0;30.0;0.9;0.4;0.2;;;
2021-02-09;4.0;27.0;13.0;33.0;1.0;0.3;0.2;;;
2021-02-10;5.0;25.0;13.0;33.0;1.0;0.4;0.2;;;
2021-02-11;26.0;50.0;29.0;89.0;2.8;0.7;0.5;;;
2021-02-12;4.0;25.0;18.0;32.0;1.6;0.4;0.3;;;
2021-02-13;15.0;49.0;27.0;72.0;2.5;0.5;0.6;;;
2021-02-14;12.0;38.0;23.0;55.0;1.6;0.6;0.3;;;
2021-02-15;12.0;40.0;25.0;59.0;1.3;0.5;0.3;;;
2021-02-16;31.0;57.0;39.0;105.0;2.7;0.8;0.6;;;
2021-02-17;40.0;54.0;52.0;116.0;3.5;0.8;0.6;;;
2021-02-18;30.0;49.0;112.0;96.0;3.7;0.7;0.6;;;
2021-02-19;41.0;55.0;125.0;117.0;3.8;0.6;0.9;;;
2021-02-20;20.0;43.0;52.0;73.0;2.2;0.4;0.3;;;
2021-02-21;2.0;14.0;92.0;17.0;0.9;0.5;0.2;;;
2021-02-22;7.0;33.0;20.0;44.0;1.1;0.3;0.1;;;
2021-02-23;19.0;45.0;28.0;73.0;1.3;0.4;0.1;;;
2021-02-24;18.0;36.0;55.0;64.0;1.2;0.3;0.2;;;
2021-02-25;9.0;34.0;70.0;48.0;1.2;0.4;0.2;;;
2021-02-26;13.0;42.0;56.0;62.0;1.2;0.4;0.3;;;
2021-02-27;15.0;40.0;34.0;62.0;1.2;0.5;0.3;;;
2021-02-28;3.0;16.0;31.0;20.0;0.7;0.3;0.2;;;
2021-03-01;7.0;34.0;38.0;44.0;0.9;0.5;0.6;;;
2021-03-02;16.0;40.0;50.0;65.0;0.4;0.3;0.5;;;
2021-03-03;24.0;48.0;93.0;86.0;0.2;0.2;0.9;;;
2021-03-04;21.0;45.0;102.0;77.0;0.4;0.4;1.3;;;
2021-03-05;16.0;35.0;85.0;59.0;0.9;0.5;0.7;;;
2021-03-06;3.0;26.0;44.0;31.0;0.8;0.3;0.2;;;
2021-03-07;2.0;25.0;29.0;28.0;0.9;0.4;0.2;;;
2021-03-08;9.0;33.0;19.0;46.0;1.0;0.4;0.3;;;
2021-03-09;4.0;18.0;16.0;24.0;0.5;0.3;0.3;;;
2021-03-10;19.0;47.0;21.0;76.0;67.3;68.2;21.8;;;
2021-03-11;21.0;41.0;30.0;72.0;2.6;0.5;0.6;;;
2021-03-12;10.0;27.0;13.0;42.0;1.4;0.3;0.4;;;
2021-03-13;9.0;35.0;12.0;48.0;1.0;0.3;0.4;;;
2021-03-14;6.0;29.0;15.0;39.0;1.2;0.4;0.4;;;
2021-03-15;5.0;20.0;14.0;29.0;0.4;0.2;0.1;;;
2021-03-16;3.0;11.0;11.0;15.0;0.2;0.1;0.1;;;
2021-03-17;2.0;9.0;7.0;13.0;0.2;0.1;0.1;;;
2021-03-18;3.0;15.0;10.0;20.0;0.8;0.2;0.1;;;
2021-03-19;2.0;12.0;8.0;15.0;0.4;0.2;0.1;;;
2021-03-20;1.0;7.0;7.0;9.0;0.1;0.2;0.1;;;
2021-03-21;4.0;18.0;10.0;24.0;0.4;0.2;0.2;;;
2021-03-22;16.0;36.0;12.0;60.0;0.9;0.2;0.2;;;
2021-03-23;23.0;59.0;24.0;95.0;1.8;0.4;0.3;;;
2021-03-24;15.0;54.0;22.0;76.0;3.0;0.4;0.3;;;
2021-03-25;18.0;49.0;27.0;76.0;3.6;0.4;0.4;;;
2021-03-26;10.0;38.0;43.0;53.0;2.2;0.3;0.4;;;
2021-03-27;2.0;19.0;32.0;21.0;0.6;0.2;0.1;;;
2021-03-28;3.0;22.0;30.0;28.0;0.7;0.3;0.4;;;
2021-03-29;6.0;32.0;29.0;40.0;0.8;0.2;0.3;;;
2021-03-30;3.0;30.0;32.0;34.0;0.3;0.2;0.3;;;
2021-03-31;6.0;31.0;31.0;40.0;0.4;0.2;0.2;;;
2021-04-01;2.0;25.0;36.0;27.0;0.7;0.2;0.1;;;
2021-04-02;4.0;20.0;11.0;26.0;0.9;0.3;0.1;;;
2021-04-03;8.0;29.0;20.0;41.0;0.8;0.3;0.2;;;
2021-04-04;2.0;24.0;24.0;28.0;0.6;0.3;0.2;;;
2021-04-05;7.0;36.0;24.0;46.0;0.7;0.3;0.3;;;
2021-04-06;18.0;41.0;18.0;69.0;0.8;0.3;0.4;;;
2021-04-07;2.0;14.0;15.0;17.0;0.2;4.1;0.1;;;
2021-04-08;3.0;23.0;18.0;27.0;0.0;0.0;0.0;;;
2021-04-09;3.0;24.0;17.0;28.0;0.0;0.0;0.0;;;
2021-04-10;4.0;21.0;20.0;27.0;0.0;0.0;0.0;;;
2021-04-11;2.0;13.0;6.0;15.0;0.0;0.0;0.0;;;
2021-04-12;3.0;20.0;9.0;25.0;2.6;2.3;2.8;;;
2021-04-13;8.0;40.0;14.0;52.0;0.4;0.1;0.1;;;
2021-04-14;5.0;22.0;15.0;30.0;0.3;0.1;0.1;;;
2021-04-15;2.0;21.0;20.0;24.0;0.3;0.1;0.1;;;
2021-04-16;2.0;18.0;11.0;21.0;0.3;0.1;0.1;;;
2021-04-17;1.0;12.0;11.0;14.0;0.2;0.1;0.1;;;
2021-04-18;1.0;14.0;12.0;16.0;0.2;0.1;0.1;;;
2021-04-19;6.0;36.0;18.0;46.0;0.5;0.2;0.1;;;
2021-04-20;10.0;33.0;18.0;48.0;0.4;0.1;0.2;;;
2021-04-21;5.0;20.0;11.0;27.0;0.2;0.1;0.2;;;
2021-04-22;4.0;24.0;8.0;30.0;0.3;0.3;0.2;;;
2021-04-23;3.0;21.0;9.0;25.0;0.2;0.3;0.1;;;
2021-04-24;1.0;13.0;10.0;15.0;0.1;0.4;0.1;;;
2021-04-25;1.0;18.0;11.0;20.0;0.2;0.2;0.1;;;
2021-04-26;9.0;28.0;18.0;42.0;0.4;0.2;0.1;;;
2021-04-27;15.0;37.0;18.0;59.0;0.3;0.1;0.1;;;
2021-04-28;15.0;32.0;15.0;55.0;0.2;0.2;0.1;;;
2021-04-29;3.0;18.0;12.0;23.0;0.2;0.3;0.1;;;
2021-04-30;6.0;27.0;16.0;36.0;0.2;0.3;0.1;;;
2021-05-01;4.0;17.0;12.0;23.0;0.2;0.3;0.1;;;
2021-05-02;1.0;12.0;12.0;14.0;0.1;0.4;0.1;;;
